timestamp,sequence,run,stage,gpu_memory_mib,gpu_utilization_percent,gpu_process_memory_mib,hami_container_memory_mib,hami_container_utilization_raw,measurement_started,collection_error
2026-09-24T11:07:22.694041+00:00,1533,evidence-show-compute-25-3,,561.0,88.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:25.467788+00:00,1534,evidence-show-compute-25-3,,561.0,88.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:28.290939+00:00,1535,evidence-show-compute-25-3,,561.0,88.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:31.034330+00:00,1536,evidence-show-compute-25-3,,561.0,85.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:33.813305+00:00,1537,evidence-show-compute-25-3,,561.0,86.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:36.605796+00:00,1538,evidence-show-compute-25-3,,561.0,88.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:39.361265+00:00,1539,evidence-show-compute-25-3,,561.0,87.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:42.147511+00:00,1540,evidence-show-compute-25-3,,561.0,85.0,552.0,552.0,88.0,True,False
2026-09-24T11:07:44.908194+00:00,1541,evidence-show-compute-25-3,,561.0,86.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:47.665457+00:00,1542,evidence-show-compute-25-3,,561.0,88.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:50.481466+00:00,1543,evidence-show-compute-25-3,,561.0,87.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:53.339006+00:00,1544,evidence-show-compute-25-3,,561.0,89.0,552.0,552.0,88.0,True,False
2026-09-24T11:07:56.076662+00:00,1545,evidence-show-compute-25-3,,561.0,86.0,552.0,552.0,87.0,True,False
2026-09-24T11:07:58.885336+00:00,1546,evidence-show-compute-25-3,,561.0,87.0,552.0,552.0,87.0,True,False
2026-09-24T11:08:01.668092+00:00,1547,evidence-show-compute-25-3,,561.0,90.0,552.0,552.0,88.0,True,False
2026-09-24T11:08:04.466275+00:00,1548,evidence-show-compute-25-3,,561.0,87.0,550.0,0.0,0.0,False,False
2026-09-24T11:08:07.219340+00:00,1549,evidence-show-compute-25-3,,0.0,0.0,,0.0,0.0,False,False
2026-09-24T11:08:09.958458+00:00,1550,evidence-show-compute-25-3,,0.0,0.0,,0.0,0.0,False,False
2026-09-24T11:08:12.725255+00:00,1551,evidence-show-compute-25-3,,0.0,0.0,,0.0,0.0,False,False
2026-09-24T11:08:15.547095+00:00,1552,evidence-show-compute-25-3,,0.0,0.0,,0.0,0.0,False,False
2026-09-24T11:08:18.339318+00:00,1553,evidence-show-compute-25-3,,0.0,0.0,,0.0,0.0,False,False
2026-09-24T11:08:21.154822+00:00,1554,evidence-show-compute-25-3,,0.0,0.0,,,,False,False
