utc,host_monotonic_seconds,memory_used_mib,gpu_utilization_pct,compute_process_count,compute_process_memory_mib
2026-09-22T09:30:28.120453+00:00,81737.781774078,0,0,0,0
2026-09-22T09:30:29.120634+00:00,81738.781954916,0,0,0,0
2026-09-22T09:30:30.120800+00:00,81739.782122325,0,0,0,0
2026-09-22T09:30:31.121029+00:00,81740.782347786,0,0,0,0
2026-09-22T09:30:32.121247+00:00,81741.782565759,0,0,0,0
2026-09-22T09:30:33.121524+00:00,81742.78284038,0,0,0,0
2026-09-22T09:30:34.121770+00:00,81743.783090889,0,0,0,0
2026-09-22T09:30:35.121963+00:00,81744.783284867,0,0,0,0
2026-09-22T09:30:36.122149+00:00,81745.783470256,0,0,0,0
2026-09-22T09:30:37.122357+00:00,81746.783675341,0,0,0,0
2026-09-22T09:30:38.122549+00:00,81747.783870851,0,0,0,0
2026-09-22T09:30:39.122795+00:00,81748.784116986,0,0,0,0
2026-09-22T09:30:40.123012+00:00,81749.784332078,0,0,0,0
2026-09-22T09:30:41.123225+00:00,81750.784544376,0,0,0,0
2026-09-22T09:30:42.123428+00:00,81751.7847479,0,0,0,0
2026-09-22T09:30:43.123724+00:00,81752.785044239,0,0,0,0
2026-09-22T09:30:44.123917+00:00,81753.785237519,0,0,0,0
2026-09-22T09:30:45.124103+00:00,81754.78542457,0,0,0,0
2026-09-22T09:30:46.124322+00:00,81755.785641918,0,0,0,0
2026-09-22T09:30:47.124604+00:00,81756.785923701,0,0,0,0
2026-09-22T09:30:48.124806+00:00,81757.786125086,0,0,0,0
2026-09-22T09:30:49.125039+00:00,81758.786358629,0,0,0,0
2026-09-22T09:30:50.125265+00:00,81759.786584477,0,0,0,0
2026-09-22T09:30:51.125469+00:00,81760.786789875,0,0,0,0
2026-09-22T09:30:52.125668+00:00,81761.786988955,0,0,0,0
2026-09-22T09:30:53.125871+00:00,81762.787192482,0,0,0,0
2026-09-22T09:30:54.126078+00:00,81763.787398838,0,0,0,0
2026-09-22T09:30:55.126322+00:00,81764.787642397,0,0,0,0
2026-09-22T09:30:56.126555+00:00,81765.787874558,0,0,0,0
2026-09-22T09:30:57.126808+00:00,81766.788128578,0,0,0,0
2026-09-22T09:30:58.127017+00:00,81767.788337079,0,0,0,0
2026-09-22T09:30:59.127162+00:00,81768.788484581,0,0,0,0
2026-09-22T09:31:00.127364+00:00,81769.788685038,0,0,0,0
2026-09-22T09:31:01.127580+00:00,81770.788896578,0,0,0,0
2026-09-22T09:31:02.127862+00:00,81771.789179277,0,0,0,0
2026-09-22T09:31:03.128241+00:00,81772.789559773,0,0,0,0
2026-09-22T09:31:04.128451+00:00,81773.789771202,0,0,0,0
2026-09-22T09:31:05.128640+00:00,81774.789960042,0,0,0,0
2026-09-22T09:31:06.128907+00:00,81775.790222867,1,0,1,14.0
2026-09-22T09:31:07.129119+00:00,81776.790438956,559,0,1,550.0
2026-09-22T09:31:08.129333+00:00,81777.790651601,559,0,1,550.0
2026-09-22T09:31:09.129503+00:00,81778.790824834,559,0,1,550.0
2026-09-22T09:31:10.129670+00:00,81779.790992511,559,0,1,550.0
2026-09-22T09:31:11.129892+00:00,81780.791210006,559,0,1,550.0
2026-09-22T09:31:12.130110+00:00,81781.791429612,559,0,1,550.0
2026-09-22T09:31:13.130381+00:00,81782.791698516,559,0,1,550.0
2026-09-22T09:31:14.130611+00:00,81783.791931346,559,0,1,550.0
2026-09-22T09:31:15.130840+00:00,81784.792157565,559,0,1,550.0
2026-09-22T09:31:16.131146+00:00,81785.792464873,559,0,1,550.0
2026-09-22T09:31:17.131318+00:00,81786.792640055,559,0,1,550.0
2026-09-22T09:31:18.131519+00:00,81787.792839411,559,0,1,550.0
2026-09-22T09:31:19.131773+00:00,81788.793093908,559,0,1,550.0
2026-09-22T09:31:20.132024+00:00,81789.793344236,559,0,1,550.0
2026-09-22T09:31:21.132245+00:00,81790.793565001,559,0,1,550.0
2026-09-22T09:31:22.132450+00:00,81791.793766357,559,0,1,550.0
2026-09-22T09:31:23.132644+00:00,81792.793964299,559,0,1,550.0
2026-09-22T09:31:24.132877+00:00,81793.794194449,559,0,1,550.0
2026-09-22T09:31:25.133066+00:00,81794.794385803,559,0,1,550.0
2026-09-22T09:31:26.133326+00:00,81795.794642591,559,0,1,550.0
2026-09-22T09:31:27.133496+00:00,81796.794817707,559,0,1,550.0
2026-09-22T09:31:28.133777+00:00,81797.795096133,559,0,1,550.0
2026-09-22T09:31:29.134034+00:00,81798.795350904,559,0,1,550.0
2026-09-22T09:31:30.134170+00:00,81799.795491594,559,0,1,550.0
2026-09-22T09:31:31.134356+00:00,81800.795677496,578,0,2,658.0
2026-09-22T09:31:32.134556+00:00,81801.795876789,1114,0,2,1100.0
2026-09-22T09:31:33.134794+00:00,81802.796115669,1114,0,2,1100.0
2026-09-22T09:31:34.135068+00:00,81803.796384905,1114,0,2,1100.0
2026-09-22T09:31:35.135296+00:00,81804.796613197,1114,0,2,1100.0
2026-09-22T09:31:36.135508+00:00,81805.796828918,1114,0,2,1100.0
2026-09-22T09:31:37.135747+00:00,81806.79706575,1114,0,2,1100.0
2026-09-22T09:31:38.135995+00:00,81807.797311901,1114,0,2,1100.0
2026-09-22T09:31:39.136208+00:00,81808.79752622,1114,0,2,1100.0
2026-09-22T09:31:40.136441+00:00,81809.797758055,1114,0,2,1100.0
2026-09-22T09:31:41.136644+00:00,81810.797964786,1114,0,2,1100.0
2026-09-22T09:31:42.136854+00:00,81811.798174595,1114,0,2,1100.0
2026-09-22T09:31:43.137066+00:00,81812.798386281,1114,0,2,1100.0
2026-09-22T09:31:44.137332+00:00,81813.798651827,1114,0,2,1100.0
2026-09-22T09:31:45.137553+00:00,81814.798873395,1114,0,2,1100.0
2026-09-22T09:31:46.137825+00:00,81815.799142106,1114,0,2,1100.0
2026-09-22T09:31:47.138046+00:00,81816.799364755,1114,0,2,1100.0
2026-09-22T09:31:48.138254+00:00,81817.79957186,1114,0,2,1100.0
2026-09-22T09:31:49.138447+00:00,81818.799766764,1114,0,2,1100.0
2026-09-22T09:31:50.138729+00:00,81819.800046547,1114,0,2,1100.0
2026-09-22T09:31:51.138946+00:00,81820.800265621,1114,0,2,1100.0
2026-09-22T09:31:52.139208+00:00,81821.800528614,1114,0,2,1100.0
2026-09-22T09:31:53.139410+00:00,81822.800731003,1114,0,2,1100.0
2026-09-22T09:31:54.139590+00:00,81823.800910905,1114,0,2,1100.0
2026-09-22T09:31:55.139779+00:00,81824.801100504,1114,0,2,1100.0
2026-09-22T09:31:56.140039+00:00,81825.801359231,1114,0,2,1100.0
2026-09-22T09:31:57.140316+00:00,81826.801633336,1114,0,2,1100.0
2026-09-22T09:31:58.140572+00:00,81827.801891773,1114,0,2,1100.0
2026-09-22T09:31:59.140850+00:00,81828.802168451,1114,0,2,1100.0
2026-09-22T09:32:00.141078+00:00,81829.802393781,1114,0,2,1100.0
2026-09-22T09:32:01.141257+00:00,81830.802574924,1116,0,2,1102.0
2026-09-22T09:32:02.141471+00:00,81831.80279075,1118,0,2,1104.0
2026-09-22T09:32:03.141732+00:00,81832.803049878,1118,3,2,1104.0
2026-09-22T09:32:04.141906+00:00,81833.803225933,1118,4,2,1104.0
2026-09-22T09:32:05.142140+00:00,81834.80345744,1118,3,2,1104.0
2026-09-22T09:32:06.142363+00:00,81835.803681749,561,0,1,552.0
2026-09-22T09:32:07.142601+00:00,81836.803919784,561,0,1,552.0
2026-09-22T09:32:08.142813+00:00,81837.804133397,561,0,1,552.0
2026-09-22T09:32:09.143029+00:00,81838.80434961,561,0,1,552.0
2026-09-22T09:32:10.143237+00:00,81839.804555787,561,0,1,552.0
2026-09-22T09:32:11.143473+00:00,81840.804791142,558,0,0,0
2026-09-22T09:32:12.143666+00:00,81841.804984958,0,0,0,0
2026-09-22T09:32:13.143883+00:00,81842.80520082,0,0,0,0
2026-09-22T09:32:14.144120+00:00,81843.805437639,0,0,0,0
2026-09-22T09:32:15.144342+00:00,81844.805659497,0,0,0,0
2026-09-22T09:32:16.144572+00:00,81845.805888885,0,0,0,0
2026-09-22T09:32:17.144806+00:00,81846.806125758,0,0,0,0
2026-09-22T09:32:18.145013+00:00,81847.806334552,0,0,0,0
2026-09-22T09:32:19.145231+00:00,81848.806551435,0,0,0,0
2026-09-22T09:32:20.145456+00:00,81849.806776094,0,0,0,0
2026-09-22T09:32:21.145733+00:00,81850.806994411,0,0,0,0
2026-09-22T09:32:22.145890+00:00,81851.80721018,0,0,0,0
2026-09-22T09:32:23.146082+00:00,81852.807402581,0,0,0,0
2026-09-22T09:32:24.146315+00:00,81853.807634185,0,0,0,0
2026-09-22T09:32:25.146531+00:00,81854.807851085,0,0,0,0
2026-09-22T09:32:26.146875+00:00,81855.808190923,0,0,0,0
2026-09-22T09:32:27.147078+00:00,81856.80839602,0,0,0,0
2026-09-22T09:32:28.147273+00:00,81857.808591375,0,0,0,0
2026-09-22T09:32:29.147497+00:00,81858.808815453,0,0,0,0
2026-09-22T09:32:30.147727+00:00,81859.809046081,0,0,0,0
2026-09-22T09:32:31.147969+00:00,81860.809288766,0,0,0,0
2026-09-22T09:32:32.148199+00:00,81861.809519201,0,0,0,0
2026-09-22T09:32:33.148395+00:00,81862.809716443,0,0,0,0
2026-09-22T09:32:34.148572+00:00,81863.809892684,0,0,0,0
2026-09-22T09:32:35.148796+00:00,81864.810116404,0,0,0,0
2026-09-22T09:32:36.149020+00:00,81865.810341516,0,0,0,0
2026-09-22T09:32:37.149222+00:00,81866.810541312,0,0,0,0
2026-09-22T09:32:38.149413+00:00,81867.810733607,0,0,0,0
2026-09-22T09:32:39.149629+00:00,81868.810949268,0,0,0,0
2026-09-22T09:32:40.150948+00:00,81869.812265026,0,0,0,0
2026-09-22T09:32:41.151136+00:00,81870.812456207,0,0,0,0
2026-09-22T09:32:42.151337+00:00,81871.812655408,0,0,0,0
2026-09-22T09:32:43.151539+00:00,81872.812859552,0,0,0,0
2026-09-22T09:32:44.151850+00:00,81873.813168859,0,0,0,0
2026-09-22T09:32:45.152050+00:00,81874.813370174,0,0,0,0
2026-09-22T09:32:46.152252+00:00,81875.81357188,0,0,0,0
2026-09-22T09:32:47.152454+00:00,81876.813774322,0,0,0,0
2026-09-22T09:32:48.152649+00:00,81877.813970275,0,0,0,0
2026-09-22T09:32:49.152788+00:00,81878.81410909,0,0,0,0
2026-09-22T09:32:50.152953+00:00,81879.814273919,0,0,0,0
2026-09-22T09:32:51.153150+00:00,81880.814472193,0,0,0,0
2026-09-22T09:32:52.153338+00:00,81881.814659989,0,0,0,0
2026-09-22T09:32:53.153547+00:00,81882.814868538,0,0,0,0
2026-09-22T09:32:54.153849+00:00,81883.815164741,0,0,0,0
2026-09-22T09:32:55.154089+00:00,81884.815409209,0,0,0,0
2026-09-22T09:32:56.154353+00:00,81885.815670399,0,0,0,0
2026-09-22T09:32:57.154558+00:00,81886.815878589,0,0,0,0
2026-09-22T09:32:58.154766+00:00,81887.816086688,0,0,0,0
2026-09-22T09:32:59.155003+00:00,81888.816323655,0,0,0,0
2026-09-22T09:33:00.155298+00:00,81889.816618043,0,0,0,0
2026-09-22T09:33:01.155494+00:00,81890.816813678,0,0,0,0
2026-09-22T09:33:02.155755+00:00,81891.81707314,0,0,0,0
2026-09-22T09:33:03.155918+00:00,81892.817239847,0,0,0,0
2026-09-22T09:33:04.156148+00:00,81893.817468612,0,0,0,0
2026-09-22T09:33:05.156360+00:00,81894.817680572,0,0,0,0
2026-09-22T09:33:06.156565+00:00,81895.817886449,0,0,0,0
2026-09-22T09:33:07.156817+00:00,81896.818136825,0,0,0,0
2026-09-22T09:33:08.157082+00:00,81897.818397993,0,0,0,0
2026-09-22T09:33:09.157285+00:00,81898.818603739,0,0,0,0
2026-09-22T09:33:10.157562+00:00,81899.818878336,0,0,0,0
2026-09-22T09:33:11.157788+00:00,81900.81910738,0,0,0,0
2026-09-22T09:33:12.157958+00:00,81901.819279458,0,0,0,0
2026-09-22T09:33:13.158225+00:00,81902.819541678,11,0,1,28.0
2026-09-22T09:33:14.158436+00:00,81903.81975411,559,0,1,550.0
2026-09-22T09:33:15.158644+00:00,81904.819964168,559,0,1,550.0
2026-09-22T09:33:16.158859+00:00,81905.820178458,559,0,1,550.0
2026-09-22T09:33:17.159113+00:00,81906.820428984,559,0,1,550.0
2026-09-22T09:33:18.159335+00:00,81907.82065474,559,0,1,550.0
2026-09-22T09:33:19.159589+00:00,81908.820906548,559,0,1,550.0
2026-09-22T09:33:20.159822+00:00,81909.821141996,559,0,1,550.0
2026-09-22T09:33:21.160025+00:00,81910.821345552,559,0,1,550.0
2026-09-22T09:33:22.160231+00:00,81911.821551114,559,0,1,550.0
2026-09-22T09:33:23.160469+00:00,81912.821786223,559,0,1,550.0
2026-09-22T09:33:24.160668+00:00,81913.821988894,559,0,1,550.0
2026-09-22T09:33:25.160862+00:00,81914.822178212,559,0,1,550.0
2026-09-22T09:33:26.161058+00:00,81915.822374927,559,0,1,550.0
2026-09-22T09:33:27.161250+00:00,81916.822569807,559,0,1,550.0
2026-09-22T09:33:28.161467+00:00,81917.822786921,559,0,1,550.0
2026-09-22T09:33:29.161769+00:00,81918.823086377,559,0,1,550.0
2026-09-22T09:33:30.161944+00:00,81919.823263563,559,0,1,550.0
2026-09-22T09:33:31.162141+00:00,81920.823462693,559,0,1,550.0
2026-09-22T09:33:32.162372+00:00,81921.823689804,559,0,1,550.0
2026-09-22T09:33:33.162635+00:00,81922.82395142,559,0,1,550.0
2026-09-22T09:33:34.162919+00:00,81923.824234747,559,0,1,550.0
2026-09-22T09:33:35.163156+00:00,81924.824472653,559,0,1,550.0
2026-09-22T09:33:36.163412+00:00,81925.824731372,559,0,1,550.0
2026-09-22T09:33:37.163587+00:00,81926.824908599,559,0,1,550.0
2026-09-22T09:33:38.163883+00:00,81927.825199322,1022,0,2,564.0
2026-09-22T09:33:39.164121+00:00,81928.825440671,1114,0,2,1100.0
2026-09-22T09:33:40.164311+00:00,81929.825630819,1114,0,2,1100.0
2026-09-22T09:33:41.164523+00:00,81930.825842471,1114,0,2,1100.0
2026-09-22T09:33:42.164846+00:00,81931.826166126,1114,0,2,1100.0
2026-09-22T09:33:43.165120+00:00,81932.826440414,1114,0,2,1100.0
2026-09-22T09:33:44.165284+00:00,81933.826605931,1114,0,2,1100.0
2026-09-22T09:33:45.165448+00:00,81934.826769588,1114,0,2,1100.0
2026-09-22T09:33:46.165643+00:00,81935.826964196,1114,0,2,1100.0
2026-09-22T09:33:47.165843+00:00,81936.827163659,1114,0,2,1100.0
2026-09-22T09:33:48.166054+00:00,81937.827371813,1114,0,2,1100.0
2026-09-22T09:33:49.166246+00:00,81938.827567294,1114,0,2,1100.0
2026-09-22T09:33:50.166451+00:00,81939.827771958,1114,0,2,1100.0
2026-09-22T09:33:51.166647+00:00,81940.827968258,1114,0,2,1100.0
2026-09-22T09:33:52.166787+00:00,81941.828108831,1114,0,2,1100.0
2026-09-22T09:33:53.167092+00:00,81942.828412556,1114,0,2,1100.0
2026-09-22T09:33:54.167284+00:00,81943.828605678,1114,0,2,1100.0
2026-09-22T09:33:55.167478+00:00,81944.828798971,1114,0,2,1100.0
2026-09-22T09:33:56.167746+00:00,81945.829063185,1114,0,2,1100.0
2026-09-22T09:33:57.168055+00:00,81946.829371471,1114,0,2,1100.0
2026-09-22T09:33:58.168219+00:00,81947.829539743,1114,0,2,1100.0
2026-09-22T09:33:59.168426+00:00,81948.829745475,1114,0,2,1100.0
2026-09-22T09:34:00.168641+00:00,81949.829958254,1114,0,2,1100.0
2026-09-22T09:34:01.168837+00:00,81950.830158213,1114,0,2,1100.0
2026-09-22T09:34:02.169004+00:00,81951.830325074,1114,0,2,1100.0
2026-09-22T09:34:03.169216+00:00,81952.830533925,1114,0,2,1100.0
2026-09-22T09:34:04.169426+00:00,81953.830746813,1114,0,2,1100.0
2026-09-22T09:34:05.169600+00:00,81954.830920082,1114,0,2,1100.0
2026-09-22T09:34:06.169832+00:00,81955.831153139,1114,0,2,1100.0
2026-09-22T09:34:07.170038+00:00,81956.831359194,1118,4,2,1104.0
2026-09-22T09:34:08.170247+00:00,81957.831567829,561,4,1,552.0
2026-09-22T09:34:09.170557+00:00,81958.831873696,561,0,1,552.0
2026-09-22T09:34:10.170840+00:00,81959.832158774,561,0,1,552.0
2026-09-22T09:34:11.171025+00:00,81960.832344182,561,0,1,552.0
2026-09-22T09:34:12.171206+00:00,81961.832525114,561,0,1,552.0
2026-09-22T09:34:13.171359+00:00,81962.832680603,561,0,1,552.0
2026-09-22T09:34:14.171640+00:00,81963.832955648,561,0,1,552.0
2026-09-22T09:34:15.171910+00:00,81964.833230042,561,0,1,552.0
2026-09-22T09:34:16.172115+00:00,81965.833435345,561,0,1,552.0
2026-09-22T09:34:17.172325+00:00,81966.833645657,0,0,0,0
2026-09-22T09:34:18.172588+00:00,81967.833904339,0,0,0,0
2026-09-22T09:34:19.172854+00:00,81968.834171337,0,0,0,0
2026-09-22T09:34:20.173061+00:00,81969.834380525,0,0,0,0
2026-09-22T09:34:21.173258+00:00,81970.83457912,0,0,0,0
2026-09-22T09:34:22.173477+00:00,81971.834797258,0,0,0,0
2026-09-22T09:34:23.173741+00:00,81972.834997243,0,0,0,0
2026-09-22T09:34:24.173886+00:00,81973.835206173,0,0,0,0
2026-09-22T09:34:25.174102+00:00,81974.83542185,0,0,0,0
2026-09-22T09:34:26.174280+00:00,81975.835600283,0,0,0,0
2026-09-22T09:34:27.174499+00:00,81976.835817225,0,0,0,0
2026-09-22T09:34:28.174768+00:00,81977.83608596,0,0,0,0
2026-09-22T09:34:29.175009+00:00,81978.836326142,0,0,0,0
2026-09-22T09:34:30.175261+00:00,81979.836577029,0,0,0,0
2026-09-22T09:34:31.175472+00:00,81980.836790265,0,0,0,0
2026-09-22T09:34:32.175807+00:00,81981.837121968,0,0,0,0
2026-09-22T09:34:33.176079+00:00,81982.837395177,0,0,0,0
2026-09-22T09:34:34.176309+00:00,81983.837626312,0,0,0,0
2026-09-22T09:34:35.176510+00:00,81984.837828421,0,0,0,0
2026-09-22T09:34:36.176782+00:00,81985.838098792,0,0,0,0
2026-09-22T09:34:37.176969+00:00,81986.838286784,0,0,0,0
2026-09-22T09:34:38.177162+00:00,81987.838483401,0,0,0,0
2026-09-22T09:34:39.177332+00:00,81988.838652639,0,0,0,0
2026-09-22T09:34:40.177526+00:00,81989.838846751,0,0,0,0
2026-09-22T09:34:41.177728+00:00,81990.839049355,0,0,0,0
2026-09-22T09:34:42.177948+00:00,81991.839267967,0,0,0,0
2026-09-22T09:34:43.178141+00:00,81992.83946218,0,0,0,0
2026-09-22T09:34:44.178426+00:00,81993.839744858,0,0,0,0
2026-09-22T09:34:45.178643+00:00,81994.839962306,0,0,0,0
2026-09-22T09:34:46.178865+00:00,81995.840183806,0,0,0,0
2026-09-22T09:34:47.179055+00:00,81996.840376907,0,0,0,0
2026-09-22T09:34:48.179254+00:00,81997.840575243,0,0,0,0
2026-09-22T09:34:49.179469+00:00,81998.840788875,0,0,0,0
2026-09-22T09:34:50.179787+00:00,81999.841105007,0,0,0,0
2026-09-22T09:34:51.179980+00:00,82000.841299394,0,0,0,0
2026-09-22T09:34:52.180177+00:00,82001.841497935,0,0,0,0
2026-09-22T09:34:53.180309+00:00,82002.841632146,0,0,0,0
2026-09-22T09:34:54.180539+00:00,82003.841858045,0,0,0,0
2026-09-22T09:34:55.180724+00:00,82004.842046052,0,0,0,0
2026-09-22T09:34:56.180912+00:00,82005.842232406,0,0,0,0
2026-09-22T09:34:57.181154+00:00,82006.842472406,0,0,0,0
2026-09-22T09:34:58.181379+00:00,82007.842698338,0,0,0,0
2026-09-22T09:34:59.181574+00:00,82008.842896026,0,0,0,0
2026-09-22T09:35:00.181863+00:00,82009.84317909,0,0,0,0
2026-09-22T09:35:01.182050+00:00,82010.843371617,0,0,0,0
2026-09-22T09:35:02.182259+00:00,82011.843580281,0,0,0,0
2026-09-22T09:35:03.182523+00:00,82012.84383885,0,0,0,0
2026-09-22T09:35:04.182813+00:00,82013.844130439,0,0,0,0
2026-09-22T09:35:05.183019+00:00,82014.844339861,0,0,0,0
2026-09-22T09:35:06.183240+00:00,82015.844560131,0,0,0,0
2026-09-22T09:35:07.183434+00:00,82016.844755431,0,0,0,0
2026-09-22T09:35:08.183632+00:00,82017.844952877,0,0,0,0
2026-09-22T09:35:09.183900+00:00,82018.845220891,0,0,0,0
2026-09-22T09:35:10.184100+00:00,82019.845420752,0,0,0,0
2026-09-22T09:35:11.184303+00:00,82020.845624004,0,0,0,0
2026-09-22T09:35:12.184479+00:00,82021.845797728,0,0,0,0
2026-09-22T09:35:13.184749+00:00,82022.84606677,0,0,0,0
2026-09-22T09:35:14.184983+00:00,82023.846300675,0,0,0,0
2026-09-22T09:35:15.185207+00:00,82024.846527051,0,0,0,0
2026-09-22T09:35:16.185446+00:00,82025.84676575,0,0,0,0
2026-09-22T09:35:17.185652+00:00,82026.846969929,0,0,0,0
2026-09-22T09:35:18.185866+00:00,82027.847185927,0,0,0,0
2026-09-22T09:35:19.186065+00:00,82028.847383822,0,0,0,0
2026-09-22T09:35:20.186284+00:00,82029.847605276,0,0,0,0
2026-09-22T09:35:21.186580+00:00,82030.847895538,0,0,0,0
2026-09-22T09:35:22.186847+00:00,82031.848164542,0,0,0,0
2026-09-22T09:35:23.187112+00:00,82032.848427851,559,0,1,550.0
2026-09-22T09:35:24.187317+00:00,82033.8486359,559,0,1,550.0
2026-09-22T09:35:25.187557+00:00,82034.848875227,559,0,1,550.0
2026-09-22T09:35:26.187900+00:00,82035.849215917,559,0,1,550.0
2026-09-22T09:35:27.188154+00:00,82036.849470543,559,0,1,550.0
2026-09-22T09:35:28.188515+00:00,82037.849834716,559,0,1,550.0
2026-09-22T09:35:29.188832+00:00,82038.850149221,559,0,1,550.0
2026-09-22T09:35:30.189067+00:00,82039.850384208,559,0,1,550.0
2026-09-22T09:35:31.189248+00:00,82040.850565716,559,0,1,550.0
2026-09-22T09:35:32.189439+00:00,82041.850757184,559,0,1,550.0
2026-09-22T09:35:33.189650+00:00,82042.850969347,559,0,1,550.0
2026-09-22T09:35:34.189901+00:00,82043.851221043,559,0,1,550.0
2026-09-22T09:35:35.190114+00:00,82044.851433538,559,0,1,550.0
2026-09-22T09:35:36.190325+00:00,82045.85164264,559,0,1,550.0
2026-09-22T09:35:37.190541+00:00,82046.851860458,559,0,1,550.0
2026-09-22T09:35:38.190820+00:00,82047.852140521,559,0,1,550.0
2026-09-22T09:35:39.191039+00:00,82048.852358475,559,0,1,550.0
2026-09-22T09:35:40.191246+00:00,82049.852566553,559,0,1,550.0
2026-09-22T09:35:41.191489+00:00,82050.852808517,559,0,1,550.0
2026-09-22T09:35:42.191814+00:00,82051.853130219,559,0,1,550.0
2026-09-22T09:35:43.192132+00:00,82052.853447757,559,0,1,550.0
2026-09-22T09:35:44.192339+00:00,82053.853658384,559,0,1,550.0
2026-09-22T09:35:45.192530+00:00,82054.853850877,559,0,1,550.0
2026-09-22T09:35:46.192784+00:00,82055.854104112,559,0,1,550.0
2026-09-22T09:35:47.192935+00:00,82056.854256295,559,0,1,550.0
2026-09-22T09:35:48.193196+00:00,82057.854512337,1114,0,2,1100.0
2026-09-22T09:35:49.193416+00:00,82058.854733017,1114,0,2,1100.0
2026-09-22T09:35:50.193739+00:00,82059.854993702,1114,0,2,1100.0
2026-09-22T09:35:51.193935+00:00,82060.855250262,1114,0,2,1100.0
2026-09-22T09:35:52.194143+00:00,82061.855462962,1114,0,2,1100.0
2026-09-22T09:35:53.194358+00:00,82062.855677002,1114,0,2,1100.0
2026-09-22T09:35:54.194605+00:00,82063.855924256,1114,0,2,1100.0
2026-09-22T09:35:55.194807+00:00,82064.856127202,1114,0,2,1100.0
2026-09-22T09:35:56.194985+00:00,82065.856305545,1114,0,2,1100.0
2026-09-22T09:35:57.195231+00:00,82066.856548284,1114,0,2,1100.0
2026-09-22T09:35:58.195473+00:00,82067.85679068,1114,0,2,1100.0
2026-09-22T09:35:59.195800+00:00,82068.857116373,1114,0,2,1100.0
2026-09-22T09:36:00.196059+00:00,82069.857375484,1114,0,2,1100.0
2026-09-22T09:36:01.196262+00:00,82070.857581057,1114,0,2,1100.0
2026-09-22T09:36:02.196482+00:00,82071.857802304,1114,0,2,1100.0
2026-09-22T09:36:03.196782+00:00,82072.858098442,1114,0,2,1100.0
2026-09-22T09:36:04.196982+00:00,82073.858302019,1114,0,2,1100.0
2026-09-22T09:36:05.197209+00:00,82074.858528097,1114,0,2,1100.0
2026-09-22T09:36:06.197415+00:00,82075.858734837,1114,0,2,1100.0
2026-09-22T09:36:07.197652+00:00,82076.858969617,1114,0,2,1100.0
2026-09-22T09:36:08.197868+00:00,82077.859186946,1114,0,2,1100.0
2026-09-22T09:36:09.198100+00:00,82078.859418886,1114,0,2,1100.0
2026-09-22T09:36:10.198341+00:00,82079.859658904,1114,0,2,1100.0
2026-09-22T09:36:11.198635+00:00,82080.859951614,1114,0,2,1100.0
2026-09-22T09:36:12.198881+00:00,82081.860201435,1114,0,2,1100.0
2026-09-22T09:36:13.199078+00:00,82082.860395064,1114,0,2,1100.0
2026-09-22T09:36:14.199279+00:00,82083.860597756,1114,0,2,1100.0
2026-09-22T09:36:15.199493+00:00,82084.860810808,1118,4,2,1104.0
2026-09-22T09:36:16.199846+00:00,82085.861162766,1118,3,2,1104.0
2026-09-22T09:36:17.200035+00:00,82086.861352174,1118,4,2,1104.0
2026-09-22T09:36:18.200269+00:00,82087.861586443,1118,0,2,1104.0
2026-09-22T09:36:19.200501+00:00,82088.861817346,1118,0,2,1104.0
2026-09-22T09:36:20.200781+00:00,82089.862099356,1118,0,2,1104.0
2026-09-22T09:36:21.201001+00:00,82090.862318664,1118,0,2,1104.0
2026-09-22T09:36:22.201270+00:00,82091.862585398,561,0,1,552.0
2026-09-22T09:36:23.201475+00:00,82092.862792823,561,0,1,552.0
2026-09-22T09:36:24.201670+00:00,82093.862987599,561,0,1,552.0
2026-09-22T09:36:25.201836+00:00,82094.86315756,0,0,0,0
2026-09-22T09:36:26.202112+00:00,82095.863431984,0,0,0,0
2026-09-22T09:36:27.202248+00:00,82096.863570913,0,0,0,0
2026-09-22T09:36:28.202401+00:00,82097.863722841,0,0,0,0
2026-09-22T09:36:29.202598+00:00,82098.863916383,0,0,0,0
2026-09-22T09:36:30.202823+00:00,82099.864141267,0,0,0,0
2026-09-22T09:36:31.203052+00:00,82100.864369781,0,0,0,0
2026-09-22T09:36:32.203252+00:00,82101.864571196,0,0,0,0
2026-09-22T09:36:33.203432+00:00,82102.864752036,0,0,0,0
2026-09-22T09:36:34.203644+00:00,82103.86496445,0,0,0,0
2026-09-22T09:36:35.203860+00:00,82104.865179156,0,0,0,0
2026-09-22T09:36:36.204061+00:00,82105.86538233,0,0,0,0
2026-09-22T09:36:37.204237+00:00,82106.86555768,0,0,0,0
2026-09-22T09:36:38.204447+00:00,82107.865767476,0,0,0,0
2026-09-22T09:36:39.204658+00:00,82108.865978404,0,0,0,0
2026-09-22T09:36:40.204848+00:00,82109.866164719,0,0,0,0
2026-09-22T09:36:41.205093+00:00,82110.866409052,0,0,0,0
2026-09-22T09:36:42.205308+00:00,82111.866626544,0,0,0,0
2026-09-22T09:36:43.205539+00:00,82112.866858031,0,0,0,0
2026-09-22T09:36:44.205805+00:00,82113.867121851,0,0,0,0
2026-09-22T09:36:45.206001+00:00,82114.867319311,0,0,0,0
2026-09-22T09:36:46.206206+00:00,82115.867525663,0,0,0,0
2026-09-22T09:36:47.206447+00:00,82116.867764431,0,0,0,0
2026-09-22T09:36:48.206647+00:00,82117.867966699,0,0,0,0
2026-09-22T09:36:49.206837+00:00,82118.868157978,0,0,0,0
